,id,sci_name,title,url,type,thumbnailSrc,thumbnailSrcset,Location,"Lat, Long",common_name_x,birds,common_name_y,usda_symbol,usda_link,use_cat,all_use_link,use_note,use_source,Plant_ID,Type,Common_Name,Native,Naturalized,CoC,Endemic,Persisting,Status_State,Status_US,nwpl_emp,nwpl_ncne,State_Rank,Global_Rank,Category,Habitat,Growth_Habit,Duration,Unnamed: 19,Unnamed: 20,Common Name,Central Park,Great Hill,Harlem Meer,North Meadow,Reservoir,Great Lawn,Met Museum,Conservatory Pond,Ramble and Strawberry Fields,The Mall,Sheep Meadow,Umpire Rock,Central Park Zoo
80,4737,trillium erectum,Red Trillium,https://www.centralparknyc.org/plants/red-trillium,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/red-trillium_l_2020-11-11-202806.jpg?mtime=20201111152806&focal=none&tmtime=20210419151227,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/red-trillium_l_2020-11-11-202806.jpg?mtime=20201111152806&focal=none&tmtime=20210419151227, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/red-trillium_l_2020-11-11-202806.jpg?mtime=20201111152806&focal=none&tmtime=20210419151228 2x",Hallett Nature Sanctuary,"40.76681034065956, -73.97495456257255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4742,clematis x 'ramona','Ramona' Clematis,https://www.centralparknyc.org/plants/ramona-clematis,"May-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ramona_clematis_c_l_2020-11-11-202807.jpg?mtime=20201111152807&focal=none&tmtime=20210419105211,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ramona_clematis_c_l_2020-11-11-202807.jpg?mtime=20201111152807&focal=none&tmtime=20210419105211, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/ramona_clematis_c_l_2020-11-11-202807.jpg?mtime=20201111152807&focal=none&tmtime=20210419105212 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4749,prunus x cistena,Purpleleaf Sand Cherry,https://www.centralparknyc.org/plants/purpleleaf-sand-cherry,"April-May, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/purpleleaf_sand_cherry_m_l_2020-11-11-202808.jpg?mtime=20201111152809&focal=none&tmtime=20210419105327,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/purpleleaf_sand_cherry_m_l_2020-11-11-202808.jpg?mtime=20201111152809&focal=none&tmtime=20210419105327, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/purpleleaf_sand_cherry_m_l_2020-11-11-202808.jpg?mtime=20201111152809&focal=none&tmtime=20210419105328 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4754,,Purple Coneflower,https://www.centralparknyc.org/plants/purple-coneflower,"July-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/purple-coneflower-l_2020-11-11-202810.jpg?mtime=20201111152810&focal=none&tmtime=20210419104949,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/purple-coneflower-l_2020-11-11-202810.jpg?mtime=20201111152810&focal=none&tmtime=20210419104949, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/purple-coneflower-l_2020-11-11-202810.jpg?mtime=20201111152810&focal=none&tmtime=20210419104950 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4759,rhododendron vaseyi,Pink Shell Azalea,https://www.centralparknyc.org/plants/pink-shell-azalea,"April, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/pink_shell_azalea_c_l_2020-11-11-202811.jpg?mtime=20201111152811&focal=none&tmtime=20210419105326,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/pink_shell_azalea_c_l_2020-11-11-202811.jpg?mtime=20201111152811&focal=none&tmtime=20210419105326, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/pink_shell_azalea_c_l_2020-11-11-202811.jpg?mtime=20201111152811&focal=none&tmtime=20210419105326 2x",Shakespeare Garden,"40.77996472762788, -73.96984454907752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4764,clematis x 'perle d'azur',Perle d'Azur' Clematis,https://www.centralparknyc.org/plants/perle-dazur-clematis,"May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/perle_dazure_clematis_m_l_2020-11-11-202812.jpg?mtime=20201111152812&focal=none&tmtime=20210419151224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/perle_dazure_clematis_m_l_2020-11-11-202812.jpg?mtime=20201111152812&focal=none&tmtime=20210419151224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/perle_dazure_clematis_m_l_2020-11-11-202812.jpg?mtime=20201111152812&focal=none&tmtime=20210419151224 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4769,peonia,Peony,https://www.centralparknyc.org/plants/peony,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-peonies-l_2020-11-11-202813.jpg?mtime=20201111152813&focal=none&tmtime=20210419104945,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-peonies-l_2020-11-11-202813.jpg?mtime=20201111152813&focal=none&tmtime=20210419104945, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-peonies-l_2020-11-11-202813.jpg?mtime=20201111152813&focal=none&tmtime=20210419104945 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4774,salvia nemorosa,Ornamental Sage,https://www.centralparknyc.org/plants/ornamental-sage,"April-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_sage_c_l_2020-11-11-202814.jpg?mtime=20201111152814&focal=none&tmtime=20210419105325,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_sage_c_l_2020-11-11-202814.jpg?mtime=20201111152814&focal=none&tmtime=20210419105325, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/ornamental_sage_c_l_2020-11-11-202814.jpg?mtime=20201111152814&focal=none&tmtime=20210419105325 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4779,allium species,Ornamental Onion,https://www.centralparknyc.org/plants/ornamental-onion,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142556,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142556, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142557 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4779,allium species,Ornamental Onion,https://www.centralparknyc.org/plants/ornamental-onion,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142556,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142556, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/ornamental_onion_m_l_2020-11-11-202815.jpg?mtime=20201111152815&focal=none&tmtime=20210419142557 2x",Shakespeare Garden,"40.77996472762788, -73.96984454907752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4784,physostegia virginiana,Obedient Plant,https://www.centralparknyc.org/plants/obedient-plant,"July-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/obedient-plant_l_2020-11-11-202816.jpg?mtime=20201111152816&focal=none&tmtime=20210419150042,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/obedient-plant_l_2020-11-11-202816.jpg?mtime=20201111152816&focal=none&tmtime=20210419150042, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/obedient-plant_l_2020-11-11-202816.jpg?mtime=20201111152816&focal=none&tmtime=20210419150042 2x",The Ramble,"40.7780685848907, -73.9697120355825",obedient-plant,"Hummingbirds, Mockingbirds & Thrashers, Orioles, Sparrows, Vireos, Waxwings, Wood Warblers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4789,hydrangea quercifolia,Oakleaf Hydrangea,https://www.centralparknyc.org/plants/oakleaf-hydrangea,"June-July, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746 2x",Olmsted Flower Bed,"40.770073760533634, -73.9725378067475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4789,hydrangea quercifolia,Oakleaf Hydrangea,https://www.centralparknyc.org/plants/oakleaf-hydrangea,"June-July, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4789,hydrangea quercifolia,Oakleaf Hydrangea,https://www.centralparknyc.org/plants/oakleaf-hydrangea,"June-July, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/oak-leaf-hydrangea-l_2020-11-11-202816.jpg?mtime=20201111152817&focal=none&tmtime=20210419133746 2x",Reservoir,"40.785982505222414, -73.9639721037937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4796,aster novae-angliae,New England Aster,https://www.centralparknyc.org/plants/new-england-aster,"November, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/new-england-aster-l_2020-11-11-202817.jpg?mtime=20201111152818&focal=none&tmtime=20210419133745,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/new-england-aster-l_2020-11-11-202817.jpg?mtime=20201111152818&focal=none&tmtime=20210419133745, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/new-england-aster-l_2020-11-11-202817.jpg?mtime=20201111152818&focal=none&tmtime=20210419133745 2x",Reservoir,"40.785982505222414, -73.9639721037937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4803,pycnanthemum muticum,Mountain Mint,https://www.centralparknyc.org/plants/mountain-mint,"June-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121225 2x",The Ramble,"40.7780685848907, -73.9697120355825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4803,pycnanthemum muticum,Mountain Mint,https://www.centralparknyc.org/plants/mountain-mint,"June-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121225 2x",Cherry Hill,"40.77482044667803, -73.9727122067475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4803,pycnanthemum muticum,Mountain Mint,https://www.centralparknyc.org/plants/mountain-mint,"June-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mountain-mint-l_2020-11-11-202818.jpg?mtime=20201111152819&focal=none&tmtime=20210419121225 2x",Reservoir,"40.785982505222414, -73.9639721037937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4810,nipponanthemum nipponicum,Montauk Daisy,https://www.centralparknyc.org/plants/montauk-daisy,"October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/montauk-daisy-l_2020-11-11-202819.jpg?mtime=20201111152820&focal=none&tmtime=20210419142450,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/montauk-daisy-l_2020-11-11-202819.jpg?mtime=20201111152820&focal=none&tmtime=20210419142450, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/montauk-daisy-l_2020-11-11-202819.jpg?mtime=20201111152820&focal=none&tmtime=20210419142450 2x",Shakespeare Garden,"40.77996472762788, -73.96984454907752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4815,uvularia perfoliata,Merry Bells,https://www.centralparknyc.org/plants/merry-bells,Perennial,https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121642 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,1852.0,Accepted Name,perfoliate bellwort,Y,,7.0,N,Y,,,FACU,FACU,S5,G5,Vascular,"Forests, woodlands, and bluffs in dry to dry-mesic often rocky soils with oaks dominant",Forb/herb,Perennial,,,,,,,,,,,,,,,,
100,4815,uvularia perfoliata,Merry Bells,https://www.centralparknyc.org/plants/merry-bells,Perennial,https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121642 2x",The Ramble,"40.7780685848907, -73.9697120355825",,,,,,,,,,1852.0,Accepted Name,perfoliate bellwort,Y,,7.0,N,Y,,,FACU,FACU,S5,G5,Vascular,"Forests, woodlands, and bluffs in dry to dry-mesic often rocky soils with oaks dominant",Forb/herb,Perennial,,,,,,,,,,,,,,,,
101,4815,uvularia perfoliata,Merry Bells,https://www.centralparknyc.org/plants/merry-bells,Perennial,https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121641, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/merry_bells_m_l_2020-11-11-202821.jpg?mtime=20201111152821&focal=none&tmtime=20210419121642 2x",Hallett Nature Sanctuary,"40.76681034065956, -73.97495456257255",,,,,,,,,,1852.0,Accepted Name,perfoliate bellwort,Y,,7.0,N,Y,,,FACU,FACU,S5,G5,Vascular,"Forests, woodlands, and bluffs in dry to dry-mesic often rocky soils with oaks dominant",Forb/herb,Perennial,,,,,,,,,,,,,,,,
102,4820,salvia farinacea,Mealycup Sage,https://www.centralparknyc.org/plants/mealycup-sage,"May-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/mealycup_sage_c_l_2020-11-11-202822.jpg?mtime=20201111152822&focal=none&tmtime=20210419150040,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/mealycup_sage_c_l_2020-11-11-202822.jpg?mtime=20201111152822&focal=none&tmtime=20210419150040, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/mealycup_sage_c_l_2020-11-11-202822.jpg?mtime=20201111152822&focal=none&tmtime=20210419150040 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,4825,podophyllum peltatum,Mayapple,https://www.centralparknyc.org/plants/mayapple,"April-May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941 2x",Hallett Nature Sanctuary,"40.76681034065956, -73.97495456257255",,,Mayapple,POPE,http://plants.usda.gov/java/profile?symbol=POPE,"Laxative, Tonic ",http://naeb.brit.org/uses/species/3033/,Roots used to make a laxative. Roots used to make a spring tonic. ,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,4825,podophyllum peltatum,Mayapple,https://www.centralparknyc.org/plants/mayapple,"April-May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941 2x",North Woods,"40.7979450387412, -73.9561252067475",,,Mayapple,POPE,http://plants.usda.gov/java/profile?symbol=POPE,"Laxative, Tonic ",http://naeb.brit.org/uses/species/3033/,Roots used to make a laxative. Roots used to make a spring tonic. ,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,4825,podophyllum peltatum,Mayapple,https://www.centralparknyc.org/plants/mayapple,"April-May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-mayapple-l_2020-11-11-202823.jpg?mtime=20201111152823&focal=none&tmtime=20210419104941 2x",The Ramble,"40.7780685848907, -73.9697120355825",,,Mayapple,POPE,http://plants.usda.gov/java/profile?symbol=POPE,"Laxative, Tonic ",http://naeb.brit.org/uses/species/3033/,Roots used to make a laxative. Roots used to make a spring tonic. ,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,4830,caltha palustris,Marsh Marigold,https://www.centralparknyc.org/plants/marsh-marigold,"April-May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/marsh-marigold-l_2020-11-11-202824.jpg?mtime=20201111152824&focal=none&tmtime=20210419105324,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/marsh-marigold-l_2020-11-11-202824.jpg?mtime=20201111152824&focal=none&tmtime=20210419105324, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/marsh-marigold-l_2020-11-11-202824.jpg?mtime=20201111152824&focal=none&tmtime=20210419105324 2x",North Woods,"40.7979450387412, -73.9561252067475",,,,,,,,,,2584.0,Accepted Name,marsh marigold,Y,,4.0,N,Y,,,OBL,OBL,S5,G5,Vascular,"Forest and shrub swamps, marshes, backwater sloughs of streams, rich fens, and seeps. Predominately in shallow still water with mucky soils. Sometimes forming large dense populations.",Forb/herb,Perennial,,,,,,,,,,,,,,,,
107,4835,miscanthus sinensis cultivars,Maiden Grass,https://www.centralparknyc.org/plants/maiden-grass,"September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/maiden-grass-l_2020-11-11-202825.jpg?mtime=20201111152825&focal=none&tmtime=20210419150010,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/maiden-grass-l_2020-11-11-202825.jpg?mtime=20201111152825&focal=none&tmtime=20210419150010, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/maiden-grass-l_2020-11-11-202825.jpg?mtime=20201111152825&focal=none&tmtime=20210419150011 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,4840,liriope muscari,Lily Turf,https://www.centralparknyc.org/plants/lily-turf,"August-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/turf-lilly-l_2020-11-11-202826.jpg?mtime=20201111152826&focal=none&tmtime=20210419142336,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/turf-lilly-l_2020-11-11-202826.jpg?mtime=20201111152826&focal=none&tmtime=20210419142336, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/turf-lilly-l_2020-11-11-202826.jpg?mtime=20201111152826&focal=none&tmtime=20210419142337 2x",Olmsted Flower Bed,"40.770073760533634, -73.9725378067475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,4845,convallaria majalis,Lily of the Valley,https://www.centralparknyc.org/plants/lily-of-the-valley,"May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/lily_of_the_valley_c_l_2020-11-11-202827.jpg?mtime=20201111152827&focal=none&tmtime=20210419142447,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/lily_of_the_valley_c_l_2020-11-11-202827.jpg?mtime=20201111152827&focal=none&tmtime=20210419142447, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/lily_of_the_valley_c_l_2020-11-11-202827.jpg?mtime=20201111152827&focal=none&tmtime=20210419142448 2x",Shakespeare Garden,"40.77996472762788, -73.96984454907752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4850,syringa vulgaris,Lilac,https://www.centralparknyc.org/plants/lilac,"April, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-lilacs-l_2020-11-11-202828.jpg?mtime=20201111152828&focal=none&tmtime=20210419105323,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-lilacs-l_2020-11-11-202828.jpg?mtime=20201111152828&focal=none&tmtime=20210419105323, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-lilacs-l_2020-11-11-202828.jpg?mtime=20201111152828&focal=none&tmtime=20210419105323 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,4855,helleborus orientalis,Lenten Rose,https://www.centralparknyc.org/plants/lenten-rose,"February-April, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-lenten-rose-l_2020-11-11-202829.jpg?mtime=20201111152829&focal=none&tmtime=20210419105322,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-lenten-rose-l_2020-11-11-202829.jpg?mtime=20201111152829&focal=none&tmtime=20210419105322, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-lenten-rose-l_2020-11-11-202829.jpg?mtime=20201111152829&focal=none&tmtime=20210419105322 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,4860,coreopsis lanceolata,Lanceleaf Coreopsis,https://www.centralparknyc.org/plants/lanceleaf-coreopsis,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/lanceleaf-coreopsis_l_2020-11-11-202830.jpg?mtime=20201111152830&focal=none&tmtime=20210419120406,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/lanceleaf-coreopsis_l_2020-11-11-202830.jpg?mtime=20201111152830&focal=none&tmtime=20210419120406, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/lanceleaf-coreopsis_l_2020-11-11-202830.jpg?mtime=20201111152830&focal=none&tmtime=20210419120406 2x",Dene,"40.77034625821115, -73.96963865092246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
